nr	slot	ET	age_number	study	age	cond	sex	video	yoke	left_right	id	agem	aged	trial	min	sec	hide	choice	corr	valid	imitation	imi_what	imitator	daycare	oldersibs	sibs	sib_age1	sib_age2	sib_age3	friends	q1a	q1b	q2	q3	q4	q5	q6	q6_rev	q7	peer_mean
0	24	ET	27	ETPIP	M24	adul	0	wom3	f3	rig	8891568	27	823	6	7	40	1	2	0	in	0	0	1	1	0	0	na	na	na	1	35	0	3	5	5	4	3	3	5	4,166666667
0	24	ET	27	ETPIP	M24	adul	0	wom3	f3	rig	8891568	27	823	7	8	10	3	3	1	in	0	0	1	1	0	0	na	na	na	1	35	0	3	5	5	4	3	3	5	4,166666667
0	24	ET	27	ETPIP	M24	adul	0	wom3	f3	rig	8891568	27	823	8	8	45	2	2	1	in	0	0	1	1	0	0	na	na	na	1	35	0	3	5	5	4	3	3	5	4,166666667
0	24	ET	27	ETPIP	M24	adul	0	wom3	f3	rig	8891568	27	823	9	9	20	1	1	1	in	0	0	1	1	0	0	na	na	na	1	35	0	3	5	5	4	3	3	5	4,166666667
0	1	ET	37	ETPIP	M36	peer	1	boy1	m1	lef	8852796	37	1134	1	4	0	2	2	1	in	1	att&point	1	1	0	0	na	na	na	1	na	50	4	5	5	3	2	4	3	4
0	1	ET	37	ETPIP	M36	peer	1	boy1	m1	lef	8852796	37	1134	2	4	40	1	1	1	in	1	att&point	1	1	0	0	na	na	na	1	na	50	4	5	5	3	2	4	3	4
0	1	ET	37	ETPIP	M36	peer	1	boy1	m1	lef	8852796	37	1134	3	5	13	3	3	1	in	1	att&point	1	1	0	0	na	na	na	1	na	50	4	5	5	3	2	4	3	4
0	1	ET	37	ETPIP	M36	peer	1	boy1	m1	lef	8852796	37	1134	4	5	50	1	1	1	in	1	att&point	1	1	0	0	na	na	na	1	na	50	4	5	5	3	2	4	3	4
0	1	ET	37	ETPIP	M36	peer	1	boy1	m1	lef	8852796	37	1134	5	6	29	3	3	1	in	1	point	1	1	0	0	na	na	na	1	na	50	4	5	5	3	2	4	3	4
0	1	ET	37	ETPIP	M36	peer	1	boy1	m1	lef	8852796	37	1134	6	7	10	2	2	1	in	1	att&point	1	1	0	0	na	na	na	1	na	50	4	5	5	3	2	4	3	4
0	1	ET	37	ETPIP	M36	peer	1	boy1	m1	lef	8852796	37	1134	7	7	50	1	1	1	in	1	att&point	1	1	0	0	na	na	na	1	na	50	4	5	5	3	2	4	3	4
0	1	ET	37	ETPIP	M36	peer	1	boy1	m1	lef	8852796	37	1134	8	8	21	2	2	1	in	1	att&point	1	1	0	0	na	na	na	1	na	50	4	5	5	3	2	4	3	4
0	1	ET	37	ETPIP	M36	peer	1	boy1	m1	lef	8852796	37	1134	9	9	0	3	3	1	in	1	att&point	1	1	0	0	na	na	na	1	na	50	4	5	5	3	2	4	3	4
0	2	ET	37	ETPIP	M36	peer	1	boy1	m1	rig	8871480	37	1140	1	4	25	1	1	1	in	0	0	1	1	0	0	na	na	na	1	22	22	3	4	4	3	2	4	4	3,666666667
0	2	ET	37	ETPIP	M36	peer	1	boy1	m1	rig	8871480	37	1140	2	4	56	3	1	0	in	1	att&point	1	1	0	0	na	na	na	1	22	22	3	4	4	3	2	4	4	3,666666667
0	2	ET	37	ETPIP	M36	peer	1	boy1	m1	rig	8871480	37	1140	3	5	58	2	2	1	in	1	point	1	1	0	0	na	na	na	1	22	22	3	4	4	3	2	4	4	3,666666667
0	2	ET	37	ETPIP	M36	peer	1	boy1	m1	rig	8871480	37	1140	4	6	32	3	2	0	in	1	point	1	1	0	0	na	na	na	1	22	22	3	4	4	3	2	4	4	3,666666667
0	2	ET	37	ETPIP	M36	peer	1	boy1	m1	rig	8871480	37	1140	5	7	25	1	2	0	in	0	0	1	1	0	0	na	na	na	1	22	22	3	4	4	3	2	4	4	3,666666667
0	2	ET	37	ETPIP	M36	peer	1	boy1	m1	rig	8871480	37	1140	6	8	0	2	2	1	in	0	0	1	1	0	0	na	na	na	1	22	22	3	4	4	3	2	4	4	3,666666667
0	2	ET	37	ETPIP	M36	peer	1	boy1	m1	rig	8871480	37	1140	7	8	40	1	1	1	in	0	0	1	1	0	0	na	na	na	1	22	22	3	4	4	3	2	4	4	3,666666667
0	2	ET	37	ETPIP	M36	peer	1	boy1	m1	rig	8871480	37	1140	8	9	30	2	2	1	in	1	point	1	1	0	0	na	na	na	1	22	22	3	4	4	3	2	4	4	3,666666667
0	2	ET	37	ETPIP	M36	peer	1	boy1	m1	rig	8871480	37	1140	9	10	12	3	2	0	in	0	0	1	1	0	0	na	na	na	1	22	22	3	4	4	3	2	4	4	3,666666667
0	3		38	ETPIP	M36	peer	1	boy2	m2	lef	8773308	38	1181	1	5	50	1	1	1	in	0	0	1	1	1	1	8	na	na	1	na	35	2	4	4	4	4	2	3	3,166666667
0	3		38	ETPIP	M36	peer	1	boy2	m2	lef	8773308	38	1181	2	6	27	3	3	1	in	0	0	1	1	1	1	8	na	na	1	na	35	2	4	4	4	4	2	3	3,166666667
0	3		38	ETPIP	M36	peer	1	boy2	m2	lef	8773308	38	1181	3	7	5	2	2	1	in	0	0	1	1	1	1	8	na	na	1	na	35	2	4	4	4	4	2	3	3,166666667
0	3		38	ETPIP	M36	peer	1	boy2	m2	lef	8773308	38	1181	4	7	40	3	3	1	in	0	0	1	1	1	1	8	na	na	1	na	35	2	4	4	4	4	2	3	3,166666667
0	3		38	ETPIP	M36	peer	1	boy2	m2	lef	8773308	38	1181	5	8	18	1	1	1	in	0	0	1	1	1	1	8	na	na	1	na	35	2	4	4	4	4	2	3	3,166666667
0	3		38	ETPIP	M36	peer	1	boy2	m2	lef	8773308	38	1181	6	8	50	2	2	1	in	0	0	1	1	1	1	8	na	na	1	na	35	2	4	4	4	4	2	3	3,166666667
0	3		38	ETPIP	M36	peer	1	boy2	m2	lef	8773308	38	1181	7	9	29	1	1	1	in	0	0	1	1	1	1	8	na	na	1	na	35	2	4	4	4	4	2	3	3,166666667
0	3		38	ETPIP	M36	peer	1	boy2	m2	lef	8773308	38	1181	8	10	12	3	3	1	in	0	0	1	1	1	1	8	na	na	1	na	35	2	4	4	4	4	2	3	3,166666667
0	3		38	ETPIP	M36	peer	1	boy2	m2	lef	8773308	38	1181	9	10	50	2	2	1	in	1	att	1	1	1	1	8	na	na	1	na	35	2	4	4	4	4	2	3	3,166666667
0	4	ET	38	ETPIP	M36	peer	1	boy2	m2	rig	8831952	38	1157	1	4	15	1	2	0	in	0	0	1	1	0	0	na	na	na	1	na	45	3	5	4	3	3	3	3	3,5
0	4	ET	38	ETPIP	M36	peer	1	boy2	m2	rig	8831952	38	1157	2	4	45	3	3	1	in	0	0	1	1	0	0	na	na	na	1	na	45	3	5	4	3	3	3	3	3,5
0	4	ET	38	ETPIP	M36	peer	1	boy2	m2	rig	8831952	38	1157	3	5	26	2	2	1	in	0	0	1	1	0	0	na	na	na	1	na	45	3	5	4	3	3	3	3	3,5
0	4	ET	38	ETPIP	M36	peer	1	boy2	m2	rig	8831952	38	1157	4	5	55	1	1	1	in	0	0	1	1	0	0	na	na	na	1	na	45	3	5	4	3	3	3	3	3,5
0	4	ET	38	ETPIP	M36	peer	1	boy2	m2	rig	8831952	38	1157	5	6	30	2	2	1	in	0	0	1	1	0	0	na	na	na	1	na	45	3	5	4	3	3	3	3	3,5
0	4	ET	38	ETPIP	M36	peer	1	boy2	m2	rig	8831952	38	1157	6	7	0	3	3	1	in	0	0	1	1	0	0	na	na	na	1	na	45	3	5	4	3	3	3	3	3,5
0	4	ET	38	ETPIP	M36	peer	1	boy2	m2	rig	8831952	38	1157	7	7	33	1	1	1	in	1	point	1	1	0	0	na	na	na	1	na	45	3	5	4	3	3	3	3	3,5
0	4	ET	38	ETPIP	M36	peer	1	boy2	m2	rig	8831952	38	1157	8	8	22	2	2	1	in	1	point	1	1	0	0	na	na	na	1	na	45	3	5	4	3	3	3	3	3,5
0	4	ET	38	ETPIP	M36	peer	1	boy2	m2	rig	8831952	38	1157	9	9	5	3	3	1	in	1	point	1	1	0	0	na	na	na	1	na	45	3	5	4	3	3	3	3	3,5
0	5	ET	37	ETPIP	M36	peer	1	boy3	m3	lef	8918172	37	1138	1	4	50	3	2	0	in	0	0	1	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	5	ET	37	ETPIP	M36	peer	1	boy3	m3	lef	8918172	37	1138	2	5	25	1	1	1	in	0	0	1	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	5	ET	37	ETPIP	M36	peer	1	boy3	m3	lef	8918172	37	1138	3	6	0	2	2	1	in	1	att	1	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	5	ET	37	ETPIP	M36	peer	1	boy3	m3	lef	8918172	37	1138	4	6	40	1	1	1	in	1	att	1	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	5	ET	37	ETPIP	M36	peer	1	boy3	m3	lef	8918172	37	1138	5	7	10	2	2	1	in	0	0	1	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	5	ET	37	ETPIP	M36	peer	1	boy3	m3	lef	8918172	37	1138	6	7	44	3	3	1	in	0	0	1	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	5	ET	37	ETPIP	M36	peer	1	boy3	m3	lef	8918172	37	1138	7	8	24	1	1	1	in	0	0	1	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	5	ET	37	ETPIP	M36	peer	1	boy3	m3	lef	8918172	37	1138	8	9	5	2	2	1	in	0	0	1	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	5	ET	37	ETPIP	M36	peer	1	boy3	m3	lef	8918172	37	1138	9	9	50	3	3	1	in	1	point	1	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8867700	37	1152	1	4	45	3	3	1	in	0	0	0	1	0	1	0,5	na	na	1	na	35	3	5	5	4	5	1	2	3,333333333
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8867700	37	1152	2	5	18	2	2	1	in	0	0	0	1	0	1	0,5	na	na	1	na	35	3	5	5	4	5	1	2	3,333333333
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8867700	37	1152	3	5	45	1	1	1	in	0	0	0	1	0	1	0,5	na	na	1	na	35	3	5	5	4	5	1	2	3,333333333
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8867700	37	1152	4	6	22	3	3	1	in	0	0	0	1	0	1	0,5	na	na	1	na	35	3	5	5	4	5	1	2	3,333333333
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8867700	37	1152	5	7	6	1	1	1	in	0	0	0	1	0	1	0,5	na	na	1	na	35	3	5	5	4	5	1	2	3,333333333
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8867700	37	1152	6	7	38	2	2	1	in	0	0	0	1	0	1	0,5	na	na	1	na	35	3	5	5	4	5	1	2	3,333333333
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8867700	37	1152	7	8	10	3	3	1	in	0	0	0	1	0	1	0,5	na	na	1	na	35	3	5	5	4	5	1	2	3,333333333
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8867700	37	1152	8	8	54	2	2	1	in	0	0	0	1	0	1	0,5	na	na	1	na	35	3	5	5	4	5	1	2	3,333333333
0	6		37	ETPIP	M36	peer	1	boy3	m3	rig	8867700	37	1152	9	9	28	1	2	0	in	0	0	0	1	0	1	0,5	na	na	1	na	35	3	5	5	4	5	1	2	3,333333333
0	7	ET	38	ETPIP	M36	adul	1	man1	m1	lef	8752680	38	1180	1	4	18	2	2	1	in	0	0	0	1	0	0	na	na	na	1	40	45	2	4	3	3	4	2	2	2,666666667
0	7	ET	38	ETPIP	M36	adul	1	man1	m1	lef	8752680	38	1180	2	4	53	1	1	1	in	0	0	0	1	0	0	na	na	na	1	40	45	2	4	3	3	4	2	2	2,666666667
0	7	ET	38	ETPIP	M36	adul	1	man1	m1	lef	8752680	38	1180	3	5	25	3	3	1	in	0	0	0	1	0	0	na	na	na	1	40	45	2	4	3	3	4	2	2	2,666666667
0	7	ET	38	ETPIP	M36	adul	1	man1	m1	lef	8752680	38	1180	4	6	0	1	1	1	in	0	0	0	1	0	0	na	na	na	1	40	45	2	4	3	3	4	2	2	2,666666667
0	7	ET	38	ETPIP	M36	adul	1	man1	m1	lef	8752680	38	1180	5	6	32	2	2	1	in	0	0	0	1	0	0	na	na	na	1	40	45	2	4	3	3	4	2	2	2,666666667
0	7	ET	38	ETPIP	M36	adul	1	man1	m1	lef	8752680	38	1180	6	7	0	3	3	1	in	0	0	0	1	0	0	na	na	na	1	40	45	2	4	3	3	4	2	2	2,666666667
0	7	ET	38	ETPIP	M36	adul	1	man1	m1	lef	8752680	38	1180	7	7	46	1	1	1	in	0	0	0	1	0	0	na	na	na	1	40	45	2	4	3	3	4	2	2	2,666666667
0	7	ET	38	ETPIP	M36	adul	1	man1	m1	lef	8752680	38	1180	8	8	35	3	3	1	in	0	0	0	1	0	0	na	na	na	1	40	45	2	4	3	3	4	2	2	2,666666667
0	7	ET	38	ETPIP	M36	adul	1	man1	m1	lef	8752680	38	1180	9	9	5	2	2	1	in	0	0	0	1	0	0	na	na	na	1	40	45	2	4	3	3	4	2	2	2,666666667
0	8	ET	37	ETPIP	M36	adul	1	man1	m1	rig	8784936	37	1152	1	3	46	2	2	1	in	0	0	0	1	1	1	3	8	na	1	na	30	4	5	4	4	3	3	3	3,833333333
0	8	ET	37	ETPIP	M36	adul	1	man1	m1	rig	8784936	37	1152	2	4	24	3	3	1	in	0	0	0	1	1	1	3	8	na	1	na	30	4	5	4	4	3	3	3	3,833333333
0	8	ET	37	ETPIP	M36	adul	1	man1	m1	rig	8784936	37	1152	3	4	58	1	1	1	in	0	0	0	1	1	1	3	8	na	1	na	30	4	5	4	4	3	3	3	3,833333333
0	8	ET	37	ETPIP	M36	adul	1	man1	m1	rig	8784936	37	1152	4	5	28	2	2	1	in	0	0	0	1	1	1	3	8	na	1	na	30	4	5	4	4	3	3	3	3,833333333
0	8	ET	37	ETPIP	M36	adul	1	man1	m1	rig	8784936	37	1152	5	6	5	3	3	1	in	0	0	0	1	1	1	3	8	na	1	na	30	4	5	4	4	3	3	3	3,833333333
0	8	ET	37	ETPIP	M36	adul	1	man1	m1	rig	8784936	37	1152	6	6	39	1	1	1	in	0	0	0	1	1	1	3	8	na	1	na	30	4	5	4	4	3	3	3	3,833333333
0	8	ET	37	ETPIP	M36	adul	1	man1	m1	rig	8784936	37	1152	7	7	16	3	3	1	in	0	0	0	1	1	1	3	8	na	1	na	30	4	5	4	4	3	3	3	3,833333333
0	8	ET	37	ETPIP	M36	adul	1	man1	m1	rig	8784936	37	1152	8	7	45	1	1	1	in	0	0	0	1	1	1	3	8	na	1	na	30	4	5	4	4	3	3	3	3,833333333
0	8	ET	37	ETPIP	M36	adul	1	man1	m1	rig	8784936	37	1152	9	8	24	2	2	1	in	0	0	0	1	1	1	3	8	na	1	na	30	4	5	4	4	3	3	3	3,833333333
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8725320	38	1172	1	5	35	1	1	1	in	0	0	0	1	0	1	1	na	na	1	na	35	4	5	4	2	3	3	4	3,666666667
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8725320	38	1172	2	6	10	3	3	1	in	0	0	0	1	0	1	1	na	na	1	na	35	4	5	4	2	3	3	4	3,666666667
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8725320	38	1172	3	6	48	2	2	1	in	0	0	0	1	0	1	1	na	na	1	na	35	4	5	4	2	3	3	4	3,666666667
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8725320	38	1172	4	7	23	1	1	1	in	0	0	0	1	0	1	1	na	na	1	na	35	4	5	4	2	3	3	4	3,666666667
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8725320	38	1172	5	8	0	2	2	1	in	0	0	0	1	0	1	1	na	na	1	na	35	4	5	4	2	3	3	4	3,666666667
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8725320	38	1172	6	8	30	3	3	1	in	0	0	0	1	0	1	1	na	na	1	na	35	4	5	4	2	3	3	4	3,666666667
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8725320	38	1172	7	9	0	1	1	1	in	0	0	0	1	0	1	1	na	na	1	na	35	4	5	4	2	3	3	4	3,666666667
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8725320	38	1172	8	9	46	3	3	1	in	0	0	0	1	0	1	1	na	na	1	na	35	4	5	4	2	3	3	4	3,666666667
0	9	ET	38	ETPIP	M36	adul	1	man2	m2	lef	8725320	38	1172	9	10	25	2	1	0	in	0	0	0	1	0	1	1	na	na	1	na	35	4	5	4	2	3	3	4	3,666666667
0	10	ET	38	ETPIP	M36	adul	1	man2	m2	rig	8720640	38	1183	1	1	25	1	1	1	in	0	0	0	1	0	0	na	na	na	1	na	40	4	5	4	4	2	4	4	4,166666667
0	10	ET	38	ETPIP	M36	adul	1	man2	m2	rig	8720640	38	1183	2	2	0	2	2	1	in	0	0	0	1	0	0	na	na	na	1	na	40	4	5	4	4	2	4	4	4,166666667
0	10	ET	38	ETPIP	M36	adul	1	man2	m2	rig	8720640	38	1183	3	2	34	3	3	1	in	0	0	0	1	0	0	na	na	na	1	na	40	4	5	4	4	2	4	4	4,166666667
0	10	ET	38	ETPIP	M36	adul	1	man2	m2	rig	8720640	38	1183	4	3	5	2	2	1	in	0	0	0	1	0	0	na	na	na	1	na	40	4	5	4	4	2	4	4	4,166666667
0	10	ET	38	ETPIP	M36	adul	1	man2	m2	rig	8720640	38	1183	5	3	37	1	1	1	in	0	0	0	1	0	0	na	na	na	1	na	40	4	5	4	4	2	4	4	4,166666667
0	10	ET	38	ETPIP	M36	adul	1	man2	m2	rig	8720640	38	1183	6	4	24	3	3	1	in	0	0	0	1	0	0	na	na	na	1	na	40	4	5	4	4	2	4	4	4,166666667
0	10	ET	38	ETPIP	M36	adul	1	man2	m2	rig	8720640	38	1183	7	4	49	1	1	1	in	0	0	0	1	0	0	na	na	na	1	na	40	4	5	4	4	2	4	4	4,166666667
0	10	ET	38	ETPIP	M36	adul	1	man2	m2	rig	8720640	38	1183	8	5	20	3	3	1	in	0	0	0	1	0	0	na	na	na	1	na	40	4	5	4	4	2	4	4	4,166666667
0	10	ET	38	ETPIP	M36	adul	1	man2	m2	rig	8720640	38	1183	9	6	0	2	2	1	in	0	0	0	1	0	0	na	na	na	1	na	40	4	5	4	4	2	4	4	4,166666667
0	11	ET	37	ETPIP	M36	adul	1	man3	m3	lef	8918208	37	1138	1	4	10	2	2	1	in	0	0	0	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	11	ET	37	ETPIP	M36	adul	1	man3	m3	lef	8918208	37	1138	2	4	46	1	1	1	in	0	0	0	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	11	ET	37	ETPIP	M36	adul	1	man3	m3	lef	8918208	37	1138	3	5	10	3	3	1	in	0	0	0	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	11	ET	37	ETPIP	M36	adul	1	man3	m3	lef	8918208	37	1138	4	5	45	2	2	1	in	0	0	0	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	11	ET	37	ETPIP	M36	adul	1	man3	m3	lef	8918208	37	1138	5	6	20	3	3	1	in	0	0	0	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	11	ET	37	ETPIP	M36	adul	1	man3	m3	lef	8918208	37	1138	6	6	55	1	1	1	in	0	0	0	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	11	ET	37	ETPIP	M36	adul	1	man3	m3	lef	8918208	37	1138	7	7	35	2	2	1	in	0	0	0	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	11	ET	37	ETPIP	M36	adul	1	man3	m3	lef	8918208	37	1138	8	8	3	1	1	1	in	0	0	0	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	11	ET	37	ETPIP	M36	adul	1	man3	m3	lef	8918208	37	1138	9	8	36	3	3	1	in	0	0	0	1	1	1	3	na	na	1	na	80	4	4	5	4	2	4	4	4,166666667
0	12	ET	38	ETPIP	M36	adul	1	man3	m3	rig	8819424	38	1163	1	3	58	2	2	1	in	0	0	0	1	1	1	4	na	na	1	na	60	4	4	3	4	3	3	3	3,5
0	12	ET	38	ETPIP	M36	adul	1	man3	m3	rig	8819424	38	1163	2	4	34	1	2	0	in	0	0	0	1	1	1	4	na	na	1	na	60	4	4	3	4	3	3	3	3,5
0	12	ET	38	ETPIP	M36	adul	1	man3	m3	rig	8819424	38	1163	3	5	15	3	3	1	in	0	0	0	1	1	1	4	na	na	1	na	60	4	4	3	4	3	3	3	3,5
0	12	ET	38	ETPIP	M36	adul	1	man3	m3	rig	8819424	38	1163	4	5	44	2	2	1	in	0	0	0	1	1	1	4	na	na	1	na	60	4	4	3	4	3	3	3	3,5
0	12	ET	38	ETPIP	M36	adul	1	man3	m3	rig	8819424	38	1163	5	6	15	3	2	0	in	0	0	0	1	1	1	4	na	na	1	na	60	4	4	3	4	3	3	3	3,5
0	12	ET	38	ETPIP	M36	adul	1	man3	m3	rig	8819424	38	1163	6	6	47	1	1	1	in	0	0	0	1	1	1	4	na	na	1	na	60	4	4	3	4	3	3	3	3,5
0	12	ET	38	ETPIP	M36	adul	1	man3	m3	rig	8819424	38	1163	7	7	23	2	2	1	in	0	0	0	1	1	1	4	na	na	1	na	60	4	4	3	4	3	3	3	3,5
0	12	ET	38	ETPIP	M36	adul	1	man3	m3	rig	8819424	38	1163	8	7	59	1	2	0	in	0	0	0	1	1	1	4	na	na	1	na	60	4	4	3	4	3	3	3	3,5
0	12	ET	38	ETPIP	M36	adul	1	man3	m3	rig	8819424	38	1163	9	8	37	3	2	0	in	0	0	0	1	1	1	4	na	na	1	na	60	4	4	3	4	3	3	3	3,5
0	13	ET	38	ETPIP	M36	peer	0	gir1	f1	lef	8752356	38	1176	1	3	48	2	2	1	in	0	0	1	1	0	1	0,3	na	na	1	na	35	3	5	4	4	3	3	4	3,833333333
0	13	ET	38	ETPIP	M36	peer	0	gir1	f1	lef	8752356	38	1176	2	4	34	1	2	0	in	1	att	1	1	0	1	0,3	na	na	1	na	35	3	5	4	4	3	3	4	3,833333333
0	13	ET	38	ETPIP	M36	peer	0	gir1	f1	lef	8752356	38	1176	3	5	20	3	3	1	in	1	point	1	1	0	1	0,3	na	na	1	na	35	3	5	4	4	3	3	4	3,833333333
0	13	ET	38	ETPIP	M36	peer	0	gir1	f1	lef	8752356	38	1176	4	5	45	1	1	1	in	0	0	1	1	0	1	0,3	na	na	1	na	35	3	5	4	4	3	3	4	3,833333333
0	13	ET	38	ETPIP	M36	peer	0	gir1	f1	lef	8752356	38	1176	5	6	15	3	3	1	in	0	0	1	1	0	1	0,3	na	na	1	na	35	3	5	4	4	3	3	4	3,833333333
0	13	ET	38	ETPIP	M36	peer	0	gir1	f1	lef	8752356	38	1176	6	6	45	2	2	1	in	0	0	1	1	0	1	0,3	na	na	1	na	35	3	5	4	4	3	3	4	3,833333333
0	13	ET	38	ETPIP	M36	peer	0	gir1	f1	lef	8752356	38	1176	7	7	23	1	1	1	in	0	0	1	1	0	1	0,3	na	na	1	na	35	3	5	4	4	3	3	4	3,833333333
0	13	ET	38	ETPIP	M36	peer	0	gir1	f1	lef	8752356	38	1176	8	7	55	2	2	1	in	0	0	1	1	0	1	0,3	na	na	1	na	35	3	5	4	4	3	3	4	3,833333333
0	13	ET	38	ETPIP	M36	peer	0	gir1	f1	lef	8752356	38	1176	9	8	30	3	3	1	in	0	0	1	1	0	1	0,3	na	na	1	na	35	3	5	4	4	3	3	4	3,833333333
0	14		37	ETPIP	M36	peer	0	gir1	f1	rig	8842572	37	1150	1	7	15	1	1	1	in	0	0	0	1	0	0	na	na	na	1	na	40	3	4	2	2	4	2	1	2,333333333
0	14		37	ETPIP	M36	peer	0	gir1	f1	rig	8842572	37	1150	2	7	50	2	2	1	in	0	0	0	1	0	0	na	na	na	1	na	40	3	4	2	2	4	2	1	2,333333333
0	14		37	ETPIP	M36	peer	0	gir1	f1	rig	8842572	37	1150	3	8	25	3	3	1	in	0	0	0	1	0	0	na	na	na	1	na	40	3	4	2	2	4	2	1	2,333333333
0	14		37	ETPIP	M36	peer	0	gir1	f1	rig	8842572	37	1150	4	8	55	2	2	1	in	0	0	0	1	0	0	na	na	na	1	na	40	3	4	2	2	4	2	1	2,333333333
0	14		37	ETPIP	M36	peer	0	gir1	f1	rig	8842572	37	1150	5	9	26	1	1	1	in	0	0	0	1	0	0	na	na	na	1	na	40	3	4	2	2	4	2	1	2,333333333
0	14		37	ETPIP	M36	peer	0	gir1	f1	rig	8842572	37	1150	6	9	55	3	3	1	in	0	0	0	1	0	0	na	na	na	1	na	40	3	4	2	2	4	2	1	2,333333333
0	14		37	ETPIP	M36	peer	0	gir1	f1	rig	8842572	37	1150	7	10	25	1	1	1	in	0	0	0	1	0	0	na	na	na	1	na	40	3	4	2	2	4	2	1	2,333333333
0	14		37	ETPIP	M36	peer	0	gir1	f1	rig	8842572	37	1150	8	10	59	2	2	1	in	0	0	0	1	0	0	na	na	na	1	na	40	3	4	2	2	4	2	1	2,333333333
0	14		37	ETPIP	M36	peer	0	gir1	f1	rig	8842572	37	1150	9	11	35	3	3	1	in	0	0	0	1	0	0	na	na	na	1	na	40	3	4	2	2	4	2	1	2,333333333
0	15		37	ETPIP	M36	peer	0	gir2	f2	lef	8818308	37	1140	1	5	23	2	2	1	in	1	att	1	1	0	0	na	na	na	1	na	45	4	4	5	4	2	4	4	4,166666667
0	15		37	ETPIP	M36	peer	0	gir2	f2	lef	8818308	37	1140	2	5	55	1	1	1	in	1	att	1	1	0	0	na	na	na	1	na	45	4	4	5	4	2	4	4	4,166666667
0	15		37	ETPIP	M36	peer	0	gir2	f2	lef	8818308	37	1140	3	6	28	3	3	1	in	1	att&point	1	1	0	0	na	na	na	1	na	45	4	4	5	4	2	4	4	4,166666667
0	15		37	ETPIP	M36	peer	0	gir2	f2	lef	8818308	37	1140	4	7	1	2	2	1	in	1	att&point	1	1	0	0	na	na	na	1	na	45	4	4	5	4	2	4	4	4,166666667
0	15		37	ETPIP	M36	peer	0	gir2	f2	lef	8818308	37	1140	5	7	35	1	1	1	in	1	att	1	1	0	0	na	na	na	1	na	45	4	4	5	4	2	4	4	4,166666667
0	15		37	ETPIP	M36	peer	0	gir2	f2	lef	8818308	37	1140	6	8	8	3	3	1	in	0	0	1	1	0	0	na	na	na	1	na	45	4	4	5	4	2	4	4	4,166666667
0	15		37	ETPIP	M36	peer	0	gir2	f2	lef	8818308	37	1140	7	8	44	2	2	1	in	1	att&point	1	1	0	0	na	na	na	1	na	45	4	4	5	4	2	4	4	4,166666667
0	15		37	ETPIP	M36	peer	0	gir2	f2	lef	8818308	37	1140	8	9	15	1	1	1	in	0	0	1	1	0	0	na	na	na	1	na	45	4	4	5	4	2	4	4	4,166666667
0	15		37	ETPIP	M36	peer	0	gir2	f2	lef	8818308	37	1140	9	9	50	3	3	1	in	0	0	1	1	0	0	na	na	na	1	na	45	4	4	5	4	2	4	4	4,166666667
0	16	ET	38	ETPIP	M36	peer	0	gir2	f2	rig	8748540	38	1181	1	4	13	1	2	0	in	0	0	0	1	0	1	1	na	na	1	na	50	5	5	4	4	3	3	5	4,333333333
