"X1"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"
"M3_boy3_cup1-21"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"245382"	"222222222"	"darks"	"2"	"0"	"correct"	"NaN"	"NaN"	"NaN"	"NaN"	"1"
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"245382"	"222222222"	"darks"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"245382"	"222222222"	"darks"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"245382"	"222222222"	"darks"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"245382"	"222222222"	"darks"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_boy3_cup3-25"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"245382"	"222222222"	"darks"	"2"	"0"	"cup1"	"1"	"NaN"	"NaN"	"1"	"NaN"
"M3_boy3_cup3-25"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"245382"	"222222222"	"darks"	"2"	"0"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup3-25"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"245382"	"222222222"	"darks"	"2"	"0"	"cup3"	"0"	"NaN"	"NaN"	"0"	"NaN"
"M3_boy3_cup3-25"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"245382"	"222222222"	"darks"	"2"	"0"	"correct"	"0"	"NaN"	"NaN"	"0"	"NaN"
"M3_boy3_cup3-9"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"3"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"0"	"NaN"
"M3_boy3_cup3-9"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"3"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup3-9"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"3"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"1"	"NaN"
"M3_boy3_cup3-9"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"3"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"1"	"NaN"
"M3_boy3_cup1-11"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"0"	"cup1"	"NaN"	"NaN"	"1"	"1"	"1"
"M3_boy3_cup1-11"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"0"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup1-11"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"0"	"cup3"	"NaN"	"NaN"	"0"	"0"	"0"
"M3_boy3_cup1-11"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"0"	"correct"	"NaN"	"NaN"	"1"	"1"	"1"
"M3_boy3_cup2-13"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"1"	"1"
"M3_boy3_cup2-13"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup2-13"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"0"	"0"
"M3_boy3_cup2-13"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_boy3_cup1-15"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"1"	"1"	"cup1"	"NaN"	"NaN"	"1"	"1"	"NaN"
"M3_boy3_cup1-15"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"1"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup1-15"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"1"	"1"	"cup3"	"NaN"	"NaN"	"0"	"0"	"NaN"
"M3_boy3_cup1-15"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"1"	"1"	"correct"	"NaN"	"NaN"	"1"	"1"	"NaN"
"M3_boy3_cup2-17"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"1"	"1"
"M3_boy3_cup2-17"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup2-17"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"0"	"0"
"M3_boy3_cup2-17"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_boy3_cup3-19"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"0"	"cup1"	"NaN"	"NaN"	"NaN"	"1"	"NaN"
"M3_boy3_cup3-19"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"0"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup3-19"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"0"	"cup3"	"NaN"	"NaN"	"NaN"	"0"	"NaN"
"M3_boy3_cup3-19"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"0"	"correct"	"NaN"	"NaN"	"NaN"	"0"	"NaN"
"M3_boy3_cup1-21"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"1"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_boy3_cup1-21"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"1"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup1-21"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"1"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_boy3_cup1-21"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"1"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"1"	"1"
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"0"	"0"
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_boy3_cup3-25"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"3"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"0.156862745098039"	"NaN"
"M3_boy3_cup3-25"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"3"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup3-25"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"3"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"0.996365288505225"	"NaN"
"M3_boy3_cup3-25"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"lef"	"246823"	"322122123"	"light"	"3"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"0.996365288505225"	"NaN"
"M3_boy3_cup3-9"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"cup1"	"NaN"	"NaN"	"NaN"	"0"	"NaN"
"M3_boy3_cup3-9"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup3-9"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"cup3"	"NaN"	"NaN"	"NaN"	"1"	"NaN"
"M3_boy3_cup3-9"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"correct"	"NaN"	"NaN"	"NaN"	"1"	"NaN"
"M3_boy3_cup2-11"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"0"	"0"
"M3_boy3_cup2-11"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup2-11"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"1"	"1"
"M3_boy3_cup2-11"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_boy3_cup1-13"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"cup1"	"NaN"	"NaN"	"0"	"0"	"NaN"
"M3_boy3_cup1-13"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup1-13"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"cup3"	"NaN"	"NaN"	"1"	"1"	"NaN"
"M3_boy3_cup1-13"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"correct"	"NaN"	"NaN"	"0"	"0"	"NaN"
"M3_boy3_cup3-15"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"cup1"	"NaN"	"NaN"	"NaN"	"0"	"NaN"
"M3_boy3_cup3-15"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup3-15"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"cup3"	"NaN"	"NaN"	"NaN"	"1"	"NaN"
"M3_boy3_cup3-15"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"correct"	"NaN"	"NaN"	"NaN"	"1"	"NaN"
"M3_boy3_cup1-17"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"cup1"	"NaN"	"1"	"NaN"	"0"	"0"
"M3_boy3_cup1-17"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup1-17"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"cup3"	"NaN"	"0"	"NaN"	"1"	"1"
"M3_boy3_cup1-17"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"correct"	"NaN"	"1"	"NaN"	"0"	"0"
"M3_boy3_cup2-19"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_boy3_cup2-19"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup2-19"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_boy3_cup2-19"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_boy3_cup3-21"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_boy3_cup3-21"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup3-21"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_boy3_cup3-21"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"0"	"correct"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"245386"	"22222222X"	"light"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_boy3_cup3-9"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"0"	"cup1"	"0"	"NaN"	"NaN"	"0"	"NaN"
"M3_boy3_cup3-9"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"0"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup3-9"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"0"	"cup3"	"1"	"NaN"	"NaN"	"1"	"NaN"
"M3_boy3_cup3-9"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"0"	"correct"	"1"	"NaN"	"NaN"	"1"	"NaN"
"M3_boy3_cup2-11"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"1"	"cup1"	"0"	"NaN"	"NaN"	"0"	"0"
"M3_boy3_cup2-11"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup2-11"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"1"	"cup3"	"1"	"NaN"	"NaN"	"1"	"1"
"M3_boy3_cup2-11"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_boy3_cup1-13"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"1"	"1"	"cup1"	"0"	"NaN"	"0"	"0"	"0"
"M3_boy3_cup1-13"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"1"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup1-13"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"1"	"1"	"cup3"	"1"	"NaN"	"1"	"1"	"1"
"M3_boy3_cup1-13"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"1"	"1"	"correct"	"0"	"NaN"	"0"	"0"	"0"
"M3_boy3_cup3-15"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"3"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"0"	"NaN"
"M3_boy3_cup3-15"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"3"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup3-15"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"3"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"1"	"NaN"
"M3_boy3_cup3-15"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"3"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"1"	"NaN"
"M3_boy3_cup1-17"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"1"	"1"	"cup1"	"NaN"	"NaN"	"0"	"0"	"NaN"
"M3_boy3_cup1-17"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"1"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup1-17"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"1"	"1"	"cup3"	"NaN"	"NaN"	"1"	"1"	"NaN"
"M3_boy3_cup1-17"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"1"	"1"	"correct"	"NaN"	"NaN"	"0"	"0"	"NaN"
"M3_boy3_cup2-19"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_boy3_cup2-19"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup2-19"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"M3_boy3_cup2-19"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_boy3_cup3-21"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"3"	"1"	"cup1"	"0"	"NaN"	"NaN"	"0"	"NaN"
"M3_boy3_cup3-21"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"3"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup3-21"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"3"	"1"	"cup3"	"1"	"NaN"	"NaN"	"1"	"NaN"
"M3_boy3_cup3-21"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"3"	"1"	"correct"	"1"	"NaN"	"NaN"	"1"	"NaN"
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"0"	"0"
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"1"	"1"
"M3_boy3_cup2-23"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"M3_boy3_cup1-25"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"1"	"1"	"cup1"	"0"	"NaN"	"0"	"0"	"1"
"M3_boy3_cup1-25"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"1"	"1"	"cup2"	NA	NA	NA	NA	NA
"M3_boy3_cup1-25"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"1"	"1"	"cup3"	"1"	"NaN"	"1"	"1"	"0"
"M3_boy3_cup1-25"	"ETPIP"	"M24"	"peer"	"1"	"m3"	"boy3"	"rig"	"246161"	"221312321"	"darks"	"1"	"1"	"correct"	"0"	"NaN"	"0"	"0"	"1"
"F1_wom1_cup3-9"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"3"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"0"
"F1_wom1_cup3-9"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"3"	"1"	"cup2"	NA	NA	NA	NA	NA
"F1_wom1_cup3-9"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"3"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"1"
"F1_wom1_cup3-9"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"3"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"NaN"	"1"
"F1_wom1_cup1-11"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"1"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"1"	"1"
"F1_wom1_cup1-11"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"1"	"1"	"cup2"	NA	NA	NA	NA	NA
"F1_wom1_cup1-11"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"1"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"0"	"0"
"F1_wom1_cup1-11"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"1"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"1"	"1"
"F1_wom1_cup2-13"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"2"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_wom1_cup2-13"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"2"	"1"	"cup2"	NA	NA	NA	NA	NA
"F1_wom1_cup2-13"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"2"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_wom1_cup2-13"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"2"	"1"	"correct"	NA	NA	NA	NA	NA
"F1_wom1_cup1-15"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"1"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"1"
"F1_wom1_cup1-15"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"1"	"1"	"cup2"	NA	NA	NA	NA	NA
"F1_wom1_cup1-15"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"1"	"1"	"cup3"	"NaN"	"NaN"	"NaN"	"NaN"	"0"
"F1_wom1_cup1-15"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"1"	"1"	"correct"	"NaN"	"NaN"	"NaN"	"NaN"	"1"
"F1_wom1_cup3-17"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"3"	"1"	"cup1"	"NaN"	"NaN"	"NaN"	"NaN"	"NaN"
"F1_wom1_cup3-17"	"ETPIP"	"M36"	"adul"	"0"	"f1"	"wom1"	"lef"	"243139"	"312132321"	"darks"	"3"	"1"	"cup2"	NA	NA	NA	NA	NA
